Name,Price,Location,Rating,Sold
"ACER Aspire Lite 15 AL15 41P R72B AMD Ryzen 7 5700U 8/512GB SSD Windows 11 OHS 15.6"" FHD IPS Silver",Rp6.879.000,Jakarta Utara,5.0,50+ terjual
FUJITSU LIFEBOOK U9310 I7 Gen 10 16GB 512GB Laptop Second Murah Tipis,Rp4.490.000,Jakarta Pusat,4.9,100+ terjual
Acer Aspire Lite 15 | Ryzen 7 5700 8GB 512GB SSD | W11+OHS 15.6FHD IPS - AL15-41P-R72B,Rp6.879.000,Jakarta Utara,5.0,26 terjual
AXIOO Mybook HYPE 1 Celeron N4020 8GB 128GB W11 Home,Rp2.769.000,Denpasar,5.0,60+ terjual
Lenovo V14 G4 AMD Athlon Silver 7120u 8GB 256SSD DOS 14 Inch FHD Radeon 610M Graphic Laptop VAID,Rp4.479.000,Jakarta Utara,4.8,500+ terjual
LAPTOP MSI MODERN 14 RYZEN 7 7730U 16GB 512GB FHD IPS BLIT,Rp8.799.000,Tangerang,5.0,2 terjual
Asus ExpertBook P5 P5405CSA Ultra 7 RAM 32GB 1TB SSD 14″ WQXGA,Rp20.199.000,Jakarta Pusat,5.0,250+ terjual
"LENOVO IdeaPad Slim 3 14IAH8 i5-12450H DDR4 8GB 512GB 14"" FHD",Rp8.144.000,Jakarta Pusat,4.9,500+ terjual
Asus Vivobook Go 14 E1404GA-FHD351 Core i3-N305 8GB 512GB Win11+OHS21,Rp6.200.000,Bandung,,1 terjual
"Asus Vivobook Go 14 E1404FA-FHD321 Ryzen 3 7320U 8GB 256GB 14"" W11+OHS",Rp5.895.000,Bandung,,1 terjual
"ASUS A416 intel Core i3 GEN 10 RAM 12GB-SSD 512GB 14"" FHD BACKLIT W 11 free BAG LAPTOP-MOUSE",Rp4.639.200,Jakarta Barat,4.8,13 terjual
Lenovo Ideapad Slim 3 Core i3 1215U 8GB 512SSD Windows 11 OHS 14 inch FHD TN Laptop GAID 14IAU7,Rp5.579.000,Jakarta Utara,4.9,100+ terjual
"LAPTOP LENOVO V14 G4 CORE I3 1315U 16GB 512GB SSD 14"" INTEL UHD",Rp5.549.000,Jakarta Utara,5.0,1rb+ terjual
"MA touchscreen Laptop Baru 15.6 Inci untuk Gaming dan Kantor - Performa Tinggi dan Tipis, Prosesor Intel Generasi ke-13 N95, RAM 32GB DDR4, SSD NVMe 1TB Cepat, Pemindai Sidik Jari, Windows 11 Terinstal, Garansi 1 Tahun",Rp4.819.000,Jakarta Utara,5.0,10 terjual
"Laptop HP 15 - Nvidia MX570A I5 1334U 8GB / 16GB 152GB SSD 15.6""FHD",Rp9.549.000,Jakarta Utara,5.0,3 terjual
ASUS Gaming K16 RTX3050 Core i7 13620H | i5 13420H 16GB 512GB Windows 11+OHS+M365B 16 Inch WUXGA IPS - K3605VC,Rp10.949.000,Jakarta Utara,4.9,100+ terjual
Asus TUF GAMING FX505GD (2021) Intel core i5-830H RAM 8 GB SSD 256 GB (548E),Rp4.000.000,Tangerang,,
"Laptop Lenovo Ideapad Slim 3i 14IRU8 - I3 1315U 8GB 512GB SSD 14""FHD W11+OHS",Rp6.899.000,Jakarta Utara,5.0,100+ terjual
"Laptop Lenovo Thinkpad X1 Carbon Gen 6 Core i5 Gen 8 RAM 8GB SSD 256GB Layar 12,5 inch Windows 10 Second Berkualitas Tinggi Original Garansi Murah",Rp3.399.000,Jakarta Pusat,5.0,7 terjual
"ADVAN Workpro Lite Intel Core i5-12450H 14"" IPS FHD 8GB/256GB Laptop Notebook Free Windows 11 Upgradeable",Rp4.599.000,Kab. Tangerang,4.9,750+ terjual
Lenovo V14 Gen 3 i5 1335U 8GB RAM 512GB SSD Full HD No Windows,Rp7.799.000,Jakarta Utara,5.0,8 terjual
ThinkPad T14 Gen 2 Intel / T14 Gen 1 / thinkpad T14 G1 G2 Intel / T14,Rp4.100.000,Jakarta Pusat,5.0,100+ terjual
LAPTOP AXIOO HYPE 5 AMD | Ryzen 5 5500U 8GB 256GB Windows 11 Pro,Rp5.399.000,Jakarta Utara,5.0,500+ terjual
"ADVAN Workplus Intel Core i5-12600H 24GB/512GB 14"" FHD IPS Laptop Notebook Free Windows 11",Rp7.499.000,Kab. Tangerang,4.9,250+ terjual
Promo Laptop Asus Vivobook L410ma Intel N4020 4gb 64gb 512gb Fhd Black,Rp3.499.000,Jakarta Selatan,,1 terjual
Lenovo V15 G4 AMN Ryzen 5 7520U 8GB 1TBssd SLIM SERIES 15.6 FHD Win11,Rp5.713.837,Jakarta Pusat,5.0,19 terjual
LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB SSD Windows 10 Pro 14 inch,Rp2.875.000,Medan,5.0,16 terjual
"Laptop ASUS Vivobook E1404FA Ryzen 3 7320U 8GB 512GB SSD 14"" FHD Windows",Rp5.652.000,Jakarta Pusat,4.9,750+ terjual
Laptop Thinkpad X1 Yoga 5th Core i5 Gen 10 RAM 16GB SSD 256 Touchscreen Full HD IPS Murah Garansi,Rp6.399.000,Jakarta Barat,,
"HP SPECTRE X360 14 16 OLED TOUCH ULTRA 7 155H 32GB 16GB 1TB SSD W11 2.8K - LAPTOP Ultrabook 2-in-1 Tipis & Fleksibel – Layar Sentuh, Bisa Jadi Tablet, SSD Kencang, Ringan, Baterai Awet, Cocok untuk Kerja, Kuliah & Desain Ringan",Rp16.199.000,Jakarta Utara,5.0,100+ terjual
Laptop Lenovo Thinkpad T495 AMD Ryzen 5 3500u RAM 16GB SSD 256 FHD IPS,Rp3.399.000,Jakarta Barat,5.0,250+ terjual
Laptop Axioo Mybook Hype X Intel Celeron N4020 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp1.505.000,Malang,,
Asus Vivobook Go 14 E1404FA FHD [AMD Ryzen 3 7320U/8GB/512GB SSD/W11],Rp6.240.000,Medan,5.0,40+ terjual
Laptop HP Core i5 / i7 Ram 8GB Ssd 256GB Original Bergaransi,Rp1.700.000,Bandung,4.8,100+ terjual
Laptop Lenovo Thinkpad X220 Core i5 ram 8gb ssd 256gb Mulus,Rp1.400.000,Bandung,4.9,90+ terjual
INFINIX INBOOK X2 2025 - AIR PRO+ OLED I5 1334 1235 I3 1215 16GB 8GB 512SSD W11 OFFICE 14.0,Rp5.399.000,Jakarta Utara,4.9,500+ terjual
LENOVO IdeaPad 1 14AMN7 82VF006UID AMD Athlon Silver 7120U 8GB 512GB W11 OHS Cloud Grey,Rp5.129.000,Denpasar,5.0,5 terjual
"Laptop Lenovo ThinkPad T480 Core i5 / i7 Gen 8 / 7 Ram 8GB / 16GB SSD 256GB Layar 14""Inch FHD (Touchscreen) Mulus Bergaransi",Rp3.200.000,Surabaya,5.0,40+ terjual
Lenovo Ideapad Slim 5 OLED 14IRH10 Core i7 13620H 16GB 1TB SSD Windows 11 OHS 14 inch WUXGA 0SID,Rp13.399.000,Jakarta Utara,5.0,30+ terjual
Acer ASPIRE Lite AL14 INTEL N100 8gb 256gb Win 11+OHS 14.0 WUXGA,Rp4.689.000,Surabaya,5.0,20 terjual
Laptop Toshiba Dynabook Portege X30W-J Intel Core i5 Gen 11 Touchscreen,Rp1.888.888,Jakarta Pusat,4.3,30+ terjual
"Laptop Lenovo ThinkPad T480 Core i5 / i7 Gen 8 / 7 Ram 8GB / 16GB SSD 256GB Layar 14""Inch FHD (Touchscreen) Mulus Bergaransi",Rp3.200.000,Surabaya,5.0,40+ terjual
Acer ASPIRE Lite AL14 INTEL N100 8gb 256gb Win 11+OHS 14.0 WUXGA,Rp4.689.000,Surabaya,5.0,20 terjual
Lenovo Ideapad Slim 5 OLED 14IRH10 Core i7 13620H 16GB 1TB SSD Windows 11 OHS 14 inch WUXGA 0SID,Rp13.399.000,Jakarta Utara,5.0,30+ terjual
Laptop HP 14S Core i5 1235U 8GB 512SSD W11+OHS 14.0 FHD IPS - DQ5227TU,Rp7.099.000,Jakarta Utara,5.0,250+ terjual
Laptop Toshiba Dynabook Portege X30W-J Intel Core i5 Gen 11 Touchscreen,Rp1.888.888,Jakarta Pusat,4.3,30+ terjual
"[ PROMO LIVE ] HP LAPTOP 15 FD0888TX FD0999TX INTEL CORE i7-1355U 512GB SSD RAM 16GB NVIDIA MX570A 15,6"" FHD IPS WINDOWS 11 OHS 2021 GARANSI RESMI",Rp13.820.000,Jakarta Pusat,,
Laptop Lenovo Thinkpad T490 Core i5 Gen 8 RAM 8GB SSD 256GB Layar 14 inch Windows 10 Second Berkualitas Tinggi Original Garansi Murah,Rp3.699.000,Jakarta Pusat,5.0,6 terjual
Laptop HP VICTUS 15 FB2555AX / FB2556AX AMD RYZEN 7-8845HS/Ram 8GB /storage 512GB ssd / Layar 15.6 FHD 144HZ/ Vga Nvidia Geforce RTX4050 6GB/Windows 11+OHS,Rp15.899.000,Tangerang Selatan,,1 terjual
Lenovo T14s G3 Intel Core i7 Gen 12 TOUCHSCREEN RAM 32GB / 1TB SSD Layar 14 Inch,Rp5.000.000,Jakarta Barat,5.0,3 terjual
Lenovo IdeaPad Slim 3i 14IAU7 Core i3 1215u 8GB 512SSD Windows 11 OHS 14 Inch FHD Laptop Intel FNID,Rp5.579.000,Jakarta Utara,4.9,750+ terjual
"ASUS EXPERTBOOK PM1403CDA RYZEN 5 7535HS 8GB 512GB W11+OHS+M365B 14"" FHD VIPS",Rp7.399.000,Jakarta Pusat,,4 terjual
"Chuwi MiniBook 2024 Intel N100 16/512GB Ultra Mini Laptop 8"" Touchscreen WiFi6 Windows 11",Rp6.499.000,Jakarta Barat,5.0,250+ terjual
Lenovo V14 G4 ALC Ryzen 3 7320u 8GB 256SSD Radeon 610M Windows 11 OHS 14 inch FHD Laptop AMD V7ID,Rp5.249.000,Jakarta Utara,4.9,250+ terjual
Laptop DELL D630 | Core2Duo | Good Condition |Murah,Rp850.000,Jakarta Utara,4.6,250+ terjual
LAPTOP CHROMEBOOK SERIES INTEL CELERON RAM 4GB SSD 16/32GB BEST GRADE (BACA DESKRIPSI YA KA SEBELUM CEK OUT),Rp900.000,Jakarta Utara,4.7,500+ terjual
LENOVO IDEAPAD 5 2IN1 16 14 TOUCH CORE I7 150U - RYZEN 7 8845 7730 16GB 1TB SSD W11 FHD IPS FLIP X360 FLEX,Rp9.899.000,Jakarta Utara,5.0,500+ terjual
LAPTOP L380/L390 SERIES INTEL 8TH GENERATION RAM 4/8GB SSD 128 UP TO 512GB BEST GRADE,Rp2.800.000,Jakarta Utara,4.9,100+ terjual
LAPTOP AXIOO MYBOOK Z10 METAL | i5 1335U 8GB 256SSD WINDOWS 11 14FHD,Rp8.099.000,Jakarta Utara,5.0,80+ terjual
ASUS Vivobook Go 14 E1404FA-FHD322M Ryzen 3 7320U 8GB 256GB W11 OHS Microsoft M365 Green Grey,Rp5.755.000,Denpasar,5.0,7 terjual
LAPTOP AXIOO HYPE 1 N4020 8GB 128GB W11 14.0,Rp2.449.000,Jakarta Utara,5.0,90+ terjual
"Laptop Lenovo Ideapad Slim 3 Intel Core i3 1215U Ram 8GB 512GB SSD Windows 11+Office 14"" Full HD",Rp5.999.000,Kab. Bogor,5.0,100+ terjual
Toshiba dynabook laptop second termurah,Rp1.850.000,Jakarta Pusat,5.0,100+ terjual
Laptop asus A409MA Intel N4020 4Gb 1TB 14inch Win10 Resmi,Rp7.550.000,Jakarta Utara,5.0,3 terjual
ASUS ZENBOOK 14 OLED UM3406HA Touch RYZEN 7 8840HS 16GB 512GB W11 14 iNCH,Rp13.499.000,Jakarta Utara,5.0,250+ terjual
LAPTOP ZYREX LIFEBOOK N4020 8GB 512GB 256GB 128GB SSD W11PRO OFFICE 14.0,Rp2.399.000,Jakarta Utara,5.0,100+ terjual
"Lenovo Ideapad 5 2IN1 14 CORE 3 100U 8GB 1TB SSD W11+OHS 14"" WUXGA Garansi Resmi 2 tahun",Rp9.759.000,Jakarta Selatan,5.0,70+ terjual
Laptop HP ProBook 11 EE G2 Intel Core i3 Gen6 8GB RAM 128GB SSD BEKAS,Rp999.000,Tangerang,4.7,100+ terjual
"LAPTOP ACER N4000 4GB 1TB 14"" WIN10 // BERGARANSI",Rp2.200.000,Jakarta Barat,5.0,250+ terjual
ASUS VIVOBOOK 14 A1400KA E410KA INTEL N4500 8GB 512GB W11+OHS - E410MAO E410MA L410MA A410MA A416MAO E410KAO L510MA A1400EA R410MA E210MA E210MAO E210KA E210KAO A1400EA,Rp3.779.000,Jakarta Utara,4.9,500+ terjual
laptop murah Toshiba B55 core i5 Gen6 Black 15 inch no minus kondisi normal,Rp1.825.000,Surabaya,4.7,8 terjual
"Laptop Lenovo Thinkpad T460s Core i5 Gen 6 RAM 8GB SSD 256GB Layar 12,5 inch Second Berkualitas Tinggi Original Garansi Murah",Rp2.799.000,Jakarta Pusat,5.0,11 terjual
Asus Vivobook Go 14 E1404FA Amd Ryzen 3 7320U 8gb 512gb Windows 11 14.0: Full HD + OHS,Rp5.689.000,Bogor,5.0,70+ terjual
"LENOVO LOQ 15ARP9 RYZEN 7 7435HS 12GB 512GB RTX4050 15.6"" FHD IPS 144Hz W11H OHS",Rp13.099.000,Jakarta Utara,5.0,15 terjual
LAPTOP ACER SWIFT GO SFG14 TOUCH I5 13500H 16GB 512GB 100sRGB W11+OHS,Rp13.499.000,Jakarta Utara,,
LAPTOP INFINIX INBOOK AIR PRO+ OLED - X2 2025 AIR  I5 1334 1235 I3 1215 16GB 8GB 512GB SSD W11 OFFICE 14.0 IPS,Rp5.399.000,Jakarta Utara,4.9,250+ terjual
"Laptop Infinix Inbook X2 i3-1315U RAM 8GB 256GB SSD 14"" IPS",Rp5.419.000,Jakarta Pusat,5.0,250+ terjual
LENOVO IdeaPad 3 14IAU7-82RJ00GAID Core i3 1215U 2x8GB 2x256GB / Core i3 1215U 8GB 256GB W11 OHS Arctic Grey,Rp5.599.000,Denpasar,5.0,30+ terjual
( iBox ) Apple Macbook Air M1 256GB / 512GB Bisa Cash / Kredit,Rp11.999.000,Denpasar,5.0,1 terjual
"AXIOO MYBOOK Z6 - CORE I3 1215U 16GB 1000GB SSD 14""FHD IPS Windows 11 laptop malang laptop kuliah laptop kerja Laptop kerja",Rp3.380.000,Malang,,
Acer Aspire A514-54G Intel Core i3-1115G4 Ram 8/512 GB Nvidia GeForce MX350 (7E3400),Rp3.700.000,Tangerang,,
ACER Aspire Go AG15 Core I7 13620 16GB 512GB SSD Windows 11+Office 15.6 Inch FHD -Laptop Kantor/Sekolah - Processor Intel,Rp9.199.000,Jakarta Utara,5.0,50+ terjual
LAPTOP AXIOO HYPE 5 AMD X3 RYZEN 5 3500U 8GB 256GB WINDOWS 11,Rp4.199.000,Jakarta Utara,5.0,100+ terjual
Laptop HP Pavilion x360 2 in 1 Intel Core 7 Intel Graphics 16GB RAM 512GB SSD Blue / Gold / Silver Windows 11 Home 14 Inch Garansi 2 Tahun Official,Rp13.910.000,Jakarta Utara,4.8,100+ terjual
Laptop HP CORE i5 / RAM 16GB - Laptop HP i5 16GB SSD 512GB Windows 10,Rp1.500.000,Jakarta Utara,4.5,17 terjual
"Lenovo IdeaPad Pro 5i Intel Core Ultra 7 RAM 24GB 1TB SSD 	 14"" 2.8K OLED",Rp19.999.000,Jakarta Pusat,4.8,100+ terjual
ASUS GAMING K16 K3605VC GeForce RTX 3050 - i5 13420H 16GB 512GB WUXGA VIPS,Rp10.999.000,Surabaya,,1 terjual
laptop core i5 RAM 4GB HDD 500GB full set siap pake ready bnyak stock,Rp1.000.000,Kab. Bekasi,4.5,30+ terjual
"ASUS VIVOBOOK GO 14 E410KA CELERON N4500 8GB 512GB A416MAO / A1400KA W11+OHS 14"" FHD BLIT",Rp3.849.000,Jakarta Utara,5.0,100+ terjual
Lenovo Thinkpad X390 L390 Core I5 / I7 Gen 8 RAM 16GB DDR4 Murah,Rp2.800.000,Jakarta Barat,5.0,250+ terjual
AXIOO Mybook HYPE 1 Celeron N4020 8GB 128GB W11 NBAX23SC04GNR1U1 Grey,Rp2.749.000,Denpasar,5.0,2 terjual
"LENOVO IDEAPAD SLIM 3 15 i7 13620 16GB 512GB SSD W11 OFFICE 15.6FHD IPS - laptop Ultrabook Tipis, Ringan & Stylish – Performa Kencang, SSD Cepat, RAM Besar, Baterai Awet, Cocok untuk Kerja, Kuliah, Netflix , Editing & Konten kreator",Rp9.489.000,Jakarta Utara,5.0,90+ terjual
ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 16GB 512GB W11+OHS 14.0FHD,Rp5.889.000,Jakarta Utara,5.0,100+ terjual
ASUS ExpertBook P3405CVA-LY5850WS I5-13420H 8GB 512GB Windows 11 HOME Office Home Student 2024,Rp11.099.000,Jakarta Pusat,,
Laptop Lenovo Thinkpad X280 Core i7 Gen 8 Ram 16gb SSD 256gb/ Laptop Murah Mulus Bergaransi,Rp3.499.999,Bandung,,
AXIOO HYPE 1 N4020 4GB 128GB W11 14.0,Rp2.499.000,Bandung,5.0,2 terjual
LAPTOP ASUS X441 celeron RAM 8GB/512GB WIN 10 FREE TAS,Rp1.800.000,Jakarta Barat,4.6,10 terjual
ASUS Vivobook 14 M1405YA Ryzen 5 7430U 512GB SSD 16GB IPS Win11+OHS,Rp8.039.000,Jakarta Selatan,5.0,6 terjual
"Lenovo Ideapad Duet 3i N200 8GB 256GB SSD 11.5"" 2K IPS 5MP Win11+OHS",Rp8.775.000,Tangerang,5.0,40+ terjual
Asus Vivobook 14 A1404VA I7 1355 RAM 16GB SSD 1TB Windows 11 OHS 14.0 Full HD IPS,Rp10.469.000,Depok,5.0,4 terjual
AXIOO Mybook HYPE 1 Celeron N4020 8GB 128GB W11 NBAX23SC04GNR1U1 Grey,Rp2.769.000,Denpasar,5.0,40+ terjual
"LENOVO IdeaPad Slim 3 14IAH8 i5-12450H DDR4 8GB 512GB 14"" FHD W11 OHS",Rp8.179.000,Jakarta Pusat,5.0,500+ terjual
"AXIOO HYPE 10 CELERON N4020 8GB 256GB W10 14"" / HYPE X / HYPE 1",Rp2.449.000,Jakarta Utara,4.9,250+ terjual
LAPTOP ASUS Vivobook GO E410KA N4500 4GB/8GB 256SSD/512SSD W11+OHS 14.0FHD/A416KA FHD421,Rp3.849.000,Jakarta Utara,5.0,100+ terjual
Lenovo Thinkpad X240 X250 X260 X270 X280 ORIGINAL / BERGARANSI /MURAH,Rp2.000.000,Bandung,4.9,1rb+ terjual
"LAPTOP ASUS X441 RAM 4GB / 512GB SSD / 14"" WIN 10 ( frre tas/mouse )",Rp1.700.000,Jakarta Barat,4.6,500+ terjual
Lenovo Ideapad 5 2in1 14IRU9 TouchScreen Intel Core 3 100U 8GB RAM 512SSD IPS Windows 11 OHS 8JID,Rp9.499.000,Jakarta Utara,5.0,21 terjual
"Laptop Lenovo Thinkpad E14 Gen 6 Intel Ultra 7 155U 132Gb 512Gb 14"" WUXGA W11PRO",Rp19.999.000,Jakarta Barat,,
"ASUS VIVOBOOK GO E1404FA RYZEN 3 7320U 8GB 512GB RADEON 610M 14"" FHD",Rp5.679.000,Jakarta Utara,5.0,1rb+ terjual
"Laptop INFINIX Inbook AIR i3-1215U 8GB 512GB 14"" WUXGA IPS sRGB 100% W11",Rp5.399.000,Jakarta Pusat,5.0,90+ terjual
ADVAN SOULMATE T N4020 X TBOOK N100 INTEL CELERON 8GB 128GB 256GB 512GB SSD W11 14.0 - LAPTOP ADMIN KULIAH SEKOLAH MURAH FREE INSTAL OFFICE SLIMBOOK HYPE VIVOBOOK,Rp2.499.000,Jakarta Utara,5.0,100+ terjual
Lenovo Ideapad Slim 5 OLED 2025 AMD Ryzen AI 7 350 24GB RAM 512SSD Windows 11 Office 14 Inch 4EID,Rp13.599.000,Jakarta Utara,5.0,9 terjual
"Laptop infinix Inbook Air XL i3 1215U RAM 8GB 512GB SSD 14"" IPS Win 11",Rp5.226.000,Jakarta Pusat,4.9,1rb+ terjual
LAPTOP ZYREX ULTRA N100 8GB 128GB 256GB W11 14.0 INCH,Rp3.349.000,Jakarta Utara,4.8,90+ terjual
ThinkPad T470 T460 / Thinkpad T460 T470 / thinkpad T470 T460 / T460 T470,Rp2.200.000,Jakarta Pusat,4.9,250+ terjual
"Laptop HP 14 i5-1334U RAM 16GB 512GB SSD 14"" FHD IPS",Rp8.499.000,Jakarta Pusat,5.0,100+ terjual
"LAPTOP DELL LATITUDE 3410 - INTEL i3 10110U 8GB 256GB SSD 14"" UHD W10",Rp6.999.000,Jakarta Pusat,5.0,100+ terjual
"LENOVO Laptop IdeaPad Slim 3 14IRH10 Intel Core I7 13620H 16GB 512GB SSD 14"" WUXGA IPS W11 Cosmic Blue 83K0003MID 3MID",Rp11.049.000,Surabaya,,
Laptop Hp 15 Intel Ultra 5 125H 32GB 1TB SSD W 11 + OHS 15.6 IPS Panel HP 15 FD1111TU / FD1222TU,Rp9.099.000,Jakarta Pusat,5.0,2 terjual
Laptop16 inch Dual Screen i5-12450H/ i7-1260P Win 11 2*DDR4 M.2 2280 SSD WIFI BT Double Screen Laptop Computer,Rp11.900.000,Jakarta Barat,5.0,2 terjual
LENOVO LOQ ESSENTIAL 15 I5 12450HX RTX3050 6GB/ 12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB BLIT 2Y+ADP GRY -8UID,Rp10.249.000,Surabaya,5.0,7 terjual
"Lenovo Ideapad Slim 3 14 Ryzen 3 7320U 8GB 512GB W11+OHS+M365B 14"" FHD BLIT -8JID",Rp6.069.000,Jakarta Utara,5.0,250+ terjual
Dell Latitude 5300 i5 Gen 8 FREE GIFT,Rp2.600.000,Jakarta Pusat,4.9,100+ terjual
LENOVO IdeaPad 3 14IAU7 82RJ00GBID Core i3 1215U 8GB 256GB W11 OHS Misty Blue,Rp5.599.000,Denpasar,5.0,16 terjual
Laptop Lenovo Thinkpad T15 Core i5 Gen 10 RAM 16GB SSD 256 Full HD IPS,Rp4.250.000,Jakarta Barat,4.9,100+ terjual
"LAPTOP LENOVO V14 G3 CORE I7 1255 16GB 1TB SSD W11 PRO 14"" FHD",Rp8.999.000,Jakarta Pusat,5.0,90+ terjual
Laptop Lenovo ThinkPad E450 / E460 / Core i7 / i5 Gen 5 / Gen 6,Rp1.700.000,Pekanbaru,,
LAPTOP LENOVO THINKPAD X280 I7 GEN 8 RAM 16 GB SSD 1 TB PROMO MURAH,Rp2.590.000,Jakarta Utara,5.0,22 terjual
"Laptop ASUS VIVOBOOK F1504ZA I5 1235 16GB 512GB W11 15.6"" FHD",Rp7.499.000,Jakarta Utara,4.8,250+ terjual
Laptop Touchscreen Asus BR1102FGA Intel N200 8GB DDR4 11 inch HD Mineral Grey,Rp4.799.000,Bandung,5.0,2 terjual
Lenovo ThinkPad E14 Gen 7 (Intel) Core 3 100U 8GB 512GB SSD W11 OH,Rp10.999.000,Jakarta Pusat,5.0,5 terjual
"ADVAN TBOOK x Transformers 14"" inch Intel N100 4GB/128GB Laptop Notebook Free Windows 11 Upgradeable",Rp2.999.000,Kab. Tangerang,4.8,100+ terjual
"ADVAN Workplus AMD Ryzen 5 6600H 14"" FHD IPS 16GB/512GB Laptop Notebook Free Windows 11 Upgradeable",Rp6.999.000,Kab. Tangerang,4.9,1rb+ terjual
Laptop ASUS VIVOBOOK GO E410KA Intel Celeron N4500 RAM 8GB 512GB SSD Win11 + OHS,Rp4.804.000,Jakarta Pusat,5.0,100+ terjual
LAPTOP LENOVO V14 G3 CORE i3 1215U 16GB 512GB SSD 14.0FHD W11PRO RESMI,Rp6.899.000,Jakarta Utara,4.9,100+ terjual
LAPTOP ADVAN WORKPLUS RYZEN 5 6600H RAM 16GB SSD 512GB W11 14.0 FHD IPS,Rp6.649.000,Jakarta Utara,5.0,100+ terjual
Laptop ASUS Vivobook 14 A1404VA Intel I5 Gen 13 16Gb 512Gb Win 11 Office 14 Inch Full HD,Rp8.149.000,Jakarta Timur,4.8,28 terjual
ASUS PROART PZ13 OLED TOUCH SNAPDRAGON X PLUS X1P RAM 16GB SSD 1TB W11 13.3 3K,Rp22.999.000,Jakarta Utara,,
"AXIOO MYBOOK HYPE 1 Celeron N4020 4GB 8GB RAM 128GB 384GB 14"" HD W11",Rp2.498.000,Jakarta Pusat,4.9,100+ terjual
Asus Vivobook 14 A1404VA i7-1355U Iris Xᵉ 16GB 1TB SSD FHD OHS W11,Rp11.184.000,Jakarta Pusat,5.0,100+ terjual
Laptop Lenovo V14 G4 Ryzen 5-7520U 8GB 512SSD R610m W11 14.0FHD,Rp6.899.000,Jakarta Utara,4.9,250+ terjual
LENOVO THINKPAD T440S Core I5 / I7 Layar 14 Inch HD Laptop Kantor RAM 4GB/8GB/12GB/16GB SSD 128GB/256GB/512GB Garansi 1 Bulan,Rp900.000,Jakarta Pusat,5.0,5 terjual
Asus Vivobook E1404FA-FHD321 R3-7320U 8GB 256GB TN FHD Win 11,Rp5.954.800,Medan,,
"ACER Aspire Lite AL14 32P N150 8GB 512GB SSD 14""WUXGA IPS Win11 OHS",Rp4.899.000,Jakarta Barat,5.0,19 terjual
"LAPTOP ASUS EXPERTBOOK P1412CEA P1403CVA - i3 1315U 8GB 512GB SSD/1TB SSD 14"" FHD WIN11 + OHS",Rp6.349.000,Jakarta Pusat,5.0,100+ terjual
LAPTOP ADVAN SOULMATE INTEL N4020 4GB 384GB WINDOWS,Rp2.200.000,Surabaya,4.9,100+ terjual
Asus Zenbook 14X OLED Touch Q420VA I7 13700H 16GB Win 11 14 QHD 120Hz,Rp11.949.000,Jakarta Pusat,4.9,100+ terjual
LAPTOP T470 S TOUCHSCREEN/ NO TOUCHSCREEN  INTEL CORE SERIES RAM 8/20 SSD 128/256/512GB,Rp3.000.000,Jakarta Utara,5.0,100+ terjual
"Laptop Advan Soulmate 14 - 8/128GB N4020 W11 ORIGINAL 14""IPS HD",Rp2.339.000,Jakarta Selatan,5.0,250+ terjual
Asus Vivobook Go 14 E1404FA Ryzen 3 7320U 8gb 512 ssd Radeon 610M 14.0 Laptop,Rp5.689.000,Jakarta Pusat,5.0,100+ terjual
Lenovo Thinkpad X1 Yoga 4th intel core i7-8th Ram 16GB Ssd 512GB,Rp5.800.000,Bandung,5.0,1 terjual
LAPTOP AXIOO HYPE 5 X6 X5 X3 RYZEN 5 6600H 5560 5500 3500 16GB 512GB SSD W11 14.0FHD IPS,Rp4.199.000,Jakarta Utara,5.0,100+ terjual
Laptop Lenovo V14 G4 IRU Core i5 13420H 16GB 1TB SSD 14.0FHD IPS W11+OHS,Rp8.149.000,Jakarta Utara,4.9,750+ terjual
LAPTOP ZYREX BUNAKEN N4020 4GB 256GB+64GB W10 14.0 2Y BLK,Rp4.199.000,Jakarta Utara,4.9,90+ terjual
"Lenovo Yoga 7i 7 2-in-1 Intel Core Ultra 5 Intel Arc 16GB 512GB 14"" Touchscreen",Rp17.340.000,Jakarta Pusat,5.0,100+ terjual
Laptop Lenovo Thinkpad T430 - Corei5 3320M - 8GB - SSD 256GB - Batt OK,Rp2.050.000,Jakarta Barat,4.6,40+ terjual
MSI Modern 14 F13MG  Intel Core i5 RAM 8GB 512GB SSD W11,Rp8.099.000,Jakarta Pusat,5.0,80+ terjual
"LAPTOP HP PROBOOK X360 11 G3 2in1 Intel Pentium N5000 4GB 128GB 11.6"" Non Touch",Rp1.709.000,Kab. Sleman,,1 terjual
"LAPTOP LENOVO THINKPAD X280 CORE i5/i7 GEN 8 - Layar 12.5"" Inch MULUS",Rp2.400.000,Jakarta Utara,5.0,100+ terjual
LAPTOP ADVAN WORKPRO LITE INTEL CORE I3 1220P RAM 8GB SSD  256GB W11 14.0,Rp4.399.000,Jakarta Utara,5.0,100+ terjual
